Using device: cpu
Episode 333/400 | Reward: 43.0 | Epsilon: 0.1884 | Loss: 1.112959
Episode 334/400 | Reward: 295.0 | Epsilon: 0.1875 | Loss: 0.700207
Episode 335/400 | Reward: 258.0 | Epsilon: 0.1865 | Loss: 0.873913
Episode 336/400 | Reward: 125.0 | Epsilon: 0.1856 | Loss: 0.492022
Episode 337/400 | Reward: 72.0 | Epsilon: 0.1847 | Loss: 0.889969
Episode 338/400 | Reward: 153.0 | Epsilon: 0.1837 | Loss: 1.044876
Episode 339/400 | Reward: 116.0 | Epsilon: 0.1828 | Loss: 0.745195
Episode 340/400 | Reward: 106.0 | Epsilon: 0.1819 | Loss: 0.501046
Episode 341/400 | Reward: 125.0 | Epsilon: 0.1810 | Loss: 0.654819
Episode 342/400 | Reward: 24.0 | Epsilon: 0.1801 | Loss: 2.193513
Episode 343/400 | Reward: 124.0 | Epsilon: 0.1792 | Loss: 0.927233
Episode 344/400 | Reward: 163.0 | Epsilon: 0.1783 | Loss: 1.764941
Episode 345/400 | Reward: 159.0 | Epsilon: 0.1774 | Loss: 1.283153
Episode 346/400 | Reward: 84.0 | Epsilon: 0.1765 | Loss: 1.455702
Episode 347/400 | Reward: 24.0 | Epsilon: 0.1756 | Loss: 0.430125
Episode 348/400 | Reward: 140.0 | Epsilon: 0.1748 | Loss: 1.151305
Episode 349/400 | Reward: 131.0 | Epsilon: 0.1739 | Loss: 1.150639
Episode 350/400 | Reward: 96.0 | Epsilon: 0.1730 | Loss: 1.109745
Episode 351/400 | Reward: 165.0 | Epsilon: 0.1721 | Loss: 1.417555
Episode 352/400 | Reward: 139.0 | Epsilon: 0.1713 | Loss: 0.854428
Episode 353/400 | Reward: 220.0 | Epsilon: 0.1704 | Loss: 0.944909
Episode 354/400 | Reward: 97.0 | Epsilon: 0.1696 | Loss: 0.997153
Episode 355/400 | Reward: 13.0 | Epsilon: 0.1687 | Loss: 1.065899
Episode 356/400 | Reward: 242.0 | Epsilon: 0.1679 | Loss: 1.135317
Episode 357/400 | Reward: 105.0 | Epsilon: 0.1670 | Loss: 0.640683
Episode 358/400 | Reward: 162.0 | Epsilon: 0.1662 | Loss: 1.283899
Episode 359/400 | Reward: 119.0 | Epsilon: 0.1654 | Loss: 1.159867
Episode 360/400 | Reward: 61.0 | Epsilon: 0.1646 | Loss: 0.562556
Episode 361/400 | Reward: 67.0 | Epsilon: 0.1637 | Loss: 1.166676
Episode 362/400 | Reward: 107.0 | Epsilon: 0.1629 | Loss: 0.805890
Episode 363/400 | Reward: 62.0 | Epsilon: 0.1621 | Loss: 1.074442
Episode 364/400 | Reward: 194.0 | Epsilon: 0.1613 | Loss: 1.194929
Episode 365/400 | Reward: 100.0 | Epsilon: 0.1605 | Loss: 0.949601
Episode 366/400 | Reward: 173.0 | Epsilon: 0.1597 | Loss: 1.114858
Episode 367/400 | Reward: 18.0 | Epsilon: 0.1589 | Loss: 1.218941
Episode 368/400 | Reward: 158.0 | Epsilon: 0.1581 | Loss: 1.325619
Episode 369/400 | Reward: 103.0 | Epsilon: 0.1573 | Loss: 0.708690
Episode 370/400 | Reward: 169.0 | Epsilon: 0.1565 | Loss: 0.842059
Episode 371/400 | Reward: 133.0 | Epsilon: 0.1557 | Loss: 1.156633
Episode 372/400 | Reward: 96.0 | Epsilon: 0.1549 | Loss: 1.097474
Episode 373/400 | Reward: 118.0 | Epsilon: 0.1542 | Loss: 1.056100
Episode 374/400 | Reward: 66.0 | Epsilon: 0.1534 | Loss: 0.754577
Episode 375/400 | Reward: 91.0 | Epsilon: 0.1526 | Loss: 0.947328
Episode 376/400 | Reward: 142.0 | Epsilon: 0.1519 | Loss: 0.955790
Episode 377/400 | Reward: 95.0 | Epsilon: 0.1511 | Loss: 0.495714
Episode 378/400 | Reward: 99.0 | Epsilon: 0.1504 | Loss: 0.995504
Episode 379/400 | Reward: 105.0 | Epsilon: 0.1496 | Loss: 0.639986
Episode 380/400 | Reward: 127.0 | Epsilon: 0.1489 | Loss: 0.781226
Episode 381/400 | Reward: 92.0 | Epsilon: 0.1481 | Loss: 1.049586
Episode 382/400 | Reward: 55.0 | Epsilon: 0.1474 | Loss: 0.531593
Episode 383/400 | Reward: 96.0 | Epsilon: 0.1466 | Loss: 0.590349
Episode 384/400 | Reward: 100.0 | Epsilon: 0.1459 | Loss: 1.059820
Episode 385/400 | Reward: 28.0 | Epsilon: 0.1452 | Loss: 0.579790
Episode 386/400 | Reward: 95.0 | Epsilon: 0.1444 | Loss: 0.865435
Episode 387/400 | Reward: 108.0 | Epsilon: 0.1437 | Loss: 1.094428
Episode 388/400 | Reward: 147.0 | Epsilon: 0.1430 | Loss: 0.969535
Episode 389/400 | Reward: 97.0 | Epsilon: 0.1423 | Loss: 0.294259
Episode 390/400 | Reward: 52.0 | Epsilon: 0.1416 | Loss: 1.150951
Episode 391/400 | Reward: 208.0 | Epsilon: 0.1409 | Loss: 0.950957
Episode 392/400 | Reward: 179.0 | Epsilon: 0.1402 | Loss: 1.212586
Episode 393/400 | Reward: 223.0 | Epsilon: 0.1395 | Loss: 0.921597
Episode 394/400 | Reward: 58.0 | Epsilon: 0.1388 | Loss: 0.762348
Episode 395/400 | Reward: 155.0 | Epsilon: 0.1381 | Loss: 0.720051
Episode 396/400 | Reward: 194.0 | Epsilon: 0.1374 | Loss: 0.797664
Episode 397/400 | Reward: 262.0 | Epsilon: 0.1367 | Loss: 0.867467
Episode 398/400 | Reward: 161.0 | Epsilon: 0.1360 | Loss: 0.863670
Episode 399/400 | Reward: 100.0 | Epsilon: 0.1353 | Loss: 0.743416
Episode 400/400 | Reward: 149.0 | Epsilon: 0.1347 | Loss: 0.849369
